46,6.265326,0.0006783791,1.054354E-05,452213.6,0,4.23E+10,6.265326
46.25,6.265156,0.000681014,1.053572E-05,451931.4,0,4.23E+10,6.265156
46.5,6.264985,0.0006836469,1.052824E-05,451663.5,0,4.23E+10,6.264985
46.75,6.264814,0.000686278,1.052078E-05,451396.6,0,4.23E+10,6.264814
47,6.264642,0.0006889073,1.05129E-05,451112.2,0,4.23E+10,6.264642
47.25,6.26447,0.0006915345,1.050447E-05,450804.7,0,4.23E+10,6.26447
47.5,6.264297,0.0006941596,1.049592E-05,450492.3,0,4.23E+10,6.264297
47.75,6.264122,0.0006967825,1.048738E-05,450180.1,0,4.23E+10,6.264122
48,6.263948,0.0006994033,1.047881E-05,449867.3,0,4.23E+10,6.263948
48.25,6.263773,0.0007020219,1.047023E-05,449553.8,0,4.23E+10,6.263773
48.5,6.263597,0.0007046384,1.046163E-05,449239.9,0,4.23E+10,6.263597
48.75,6.263421,0.0007072528,1.0453E-05,448924.8,0,4.23E+10,6.263421
49,6.263244,0.000709865,1.044436E-05,448609.2,0,4.23E+10,6.263244
49.25,6.263066,0.000712475,1.043568E-05,448292.4,0,4.23E+10,6.263066
49.5,6.262887,0.0007150828,1.042698E-05,447974.5,0,4.23E+10,6.262887
49.75,6.262708,0.0007176885,1.041825E-05,447655.8,0,4.23E+10,6.262708
50,6.262528,0.0007202919,1.040949E-05,447336,0,4.23E+10,6.262528
50.25,6.262348,0.0007228932,1.040071E-05,447015.3,0,4.23E+10,6.262348
50.5,6.262167,0.0007254923,1.039191E-05,446693.8,0,4.23E+10,6.262167
50.75,6.261985,0.0007280892,1.038307E-05,446370.8,0,4.23E+10,6.261985
51,6.261803,0.0007306839,1.037421E-05,446047.2,0,4.23E+10,6.261803
51.25,6.26162,0.0007332763,1.036533E-05,445722.9,0,4.23E+10,6.26162
51.5,6.261436,0.0007358665,1.035641E-05,445397.2,0,4.23E+10,6.261436
51.75,6.261252,0.0007384545,1.034747E-05,445070.6,0,4.23E+10,6.261252
52,6.261067,0.0007410403,1.03385E-05,444743.1,0,4.23E+10,6.261067
52.25,6.260882,0.0007436238,1.032952E-05,444414.8,0,4.23E+10,6.260882
52.5,6.260695,0.000746205,1.03205E-05,444085.4,0,4.23E+10,6.260695
52.75,6.260509,0.000748784,1.031145E-05,443754.8,0,4.23E+10,6.260509
53,6.260321,0.0007513608,1.030238E-05,443423.1,0,4.23E+10,6.260321
53.25,6.260133,0.0007539353,1.029328E-05,443090.9,0,4.23E+10,6.260133
53.5,6.259944,0.0007565074,1.028416E-05,442757.6,0,4.23E+10,6.259944
53.75,6.259755,0.0007590774,1.027501E-05,442423.1,0,4.23E+10,6.259755
54,6.259564,0.000761645,1.026585E-05,442088.3,0,4.23E+10,6.259564
54.25,6.259374,0.0007642103,1.025664E-05,441751.8,0,4.23E+10,6.259374
54.5,6.259182,0.0007667733,1.024742E-05,441414.9,0,4.23E+10,6.259182
54.75,6.25899,0.000769334,1.023818E-05,441077.1,0,4.23E+10,6.25899
55,6.258798,0.0007718924,1.02289E-05,440737.9,0,4.23E+10,6.258798
55.25,6.258605,0.0007744485,1.02196E-05,440398.2,0,4.23E+10,6.258605
55.5,6.25841,0.0007770022,1.021029E-05,440057.7,0,4.23E+10,6.25841
55.75,6.258216,0.0007795537,1.020094E-05,439715.9,0,4.23E+10,6.258216
56,6.258021,0.0007821028,1.019157E-05,439373.3,0,4.23E+10,6.258021
56.25,6.257825,0.0007846495,1.018218E-05,439030.1,0,4.23E+10,6.257825
56.5,6.257628,0.0007871938,1.017276E-05,438685.9,0,4.23E+10,6.257628
56.75,6.257432,0.0007897358,1.016332E-05,438340.6,0,4.23E+10,6.257432
57,6.257234,0.0007922755,1.015386E-05,437994.6,0,4.23E+10,6.257234
57.25,6.257035,0.0007948127,1.014437E-05,437647.7,0,4.23E+10,6.257035
57.5,6.256836,0.0007973476,1.013486E-05,437299.9,0,4.23E+10,6.256836
57.75,6.256637,0.0007998801,1.012533E-05,436951.4,0,4.23E+10,6.256637
58,6.256436,0.0008024102,1.011576E-05,436601.7,0,4.23E+10,6.256436
58.25,6.256236,0.000804938,1.010618E-05,436251.3,0,4.23E+10,6.256236
58.5,6.256034,0.0008074633,1.009658E-05,435900.5,0,4.23E+10,6.256034
58.75,6.255832,0.0008099863,1.008695E-05,435548,0,4.23E+10,6.255832
59,6.255629,0.0008125068,1.00773E-05,435195.3,0,4.23E+10,6.255629
59.25,6.255425,0.0008150249,1.006764E-05,434841.9,0,4.23E+10,6.255425
59.5,6.255221,0.0008175406,1.005793E-05,434487,0,4.23E+10,6.255221
59.75,6.255017,0.0008200539,1.004821E-05,434131.4,0,4.23E+10,6.255017
60,6.254811,0.0008225647,1.003849E-05,433775.8,0,4.23E+10,6.254811
60.25,6.254605,0.0008250731,1.002872E-05,433418.5,0,4.23E+10,6.254605
60.5,6.254399,0.0008275791,1.001893E-05,433060.6,0,4.23E+10,6.254399
60.75,6.254191,0.0008300826,1.000914E-05,432702.3,0,4.23E+10,6.254191
61,6.253983,0.0008325836,9.999308E-06,432342.7,0,4.23E+10,6.253983
61.25,6.253775,0.0008350823,9.989461E-06,431982.5,0,4.23E+10,6.253775
61.5,6.253566,0.0008375784,9.979592E-06,431621.5,0,4.23E+10,6.253566
61.75,6.253356,0.0008400721,9.969715E-06,431260.3,0,4.23E+10,6.253356
62,6.253146,0.0008425632,9.959808E-06,430897.9,0,4.23E+10,6.253146
62.25,6.252935,0.000845052,9.949878E-06,430534.6,0,4.23E+10,6.252935
62.5,6.252724,0.0008475382,9.939934E-06,430170.9,0,4.23E+10,6.252724
62.75,6.252512,0.0008500219,9.929965E-06,429806.2,0,4.23E+10,6.252512
63,6.252299,0.0008525031,9.919976E-06,429440.8,0,4.23E+10,6.252299
63.25,6.252085,0.0008549819,9.909972E-06,429074.8,0,4.23E+10,6.252085
63.5,6.251871,0.0008574582,9.899938E-06,428707.8,0,4.23E+10,6.251871
63.75,6.251657,0.0008599319,9.889888E-06,428340.1,0,4.23E+10,6.251657
64,6.251441,0.0008624031,9.879827E-06,427972,0,4.23E+10,6.251441
64.25,6.251225,0.0008648718,9.869748E-06,427603.3,0,4.23E+10,6.251225
64.5,6.251009,0.000867338,9.859634E-06,427233.3,0,4.23E+10,6.251009
64.75,6.250792,0.0008698016,9.849516E-06,426863.1,0,4.23E+10,6.250792
65,6.250574,0.0008722628,9.839385E-06,426492.5,0,4.23E+10,6.250574
65.25,6.250356,0.0008747213,9.829214E-06,426120.4,0,4.23E+10,6.250356
65.5,6.250137,0.0008771773,9.819031E-06,425747.8,0,4.23E+10,6.250137
65.75,6.249917,0.0008796309,9.808844E-06,425375.2,0,4.23E+10,6.249917
66,6.249697,0.0008820818,9.798617E-06,425000.9,0,4.23E+10,6.249697
66.25,6.249476,0.0008845302,9.788379E-06,424626.4,0,4.23E+10,6.249476
66.5,6.249255,0.000886976,9.778128E-06,424251.3,0,4.23E+10,6.249255
66.75,6.249032,0.0008894193,9.767867E-06,423876,0,4.23E+10,6.249032
67,6.24881,0.00089186,9.757573E-06,423499.3,0,4.23E+10,6.24881
67.25,6.248587,0.0008942981,9.747261E-06,423122,0,4.23E+10,6.248587
67.5,6.248363,0.0008967336,9.736945E-06,422744.6,0,4.23E+10,6.248363
67.75,6.248138,0.0008991666,9.726598E-06,422366,0,4.23E+10,6.248138
68,6.247913,0.0009015969,9.716235E-06,421986.8,0,4.23E+10,6.247913
68.25,6.247687,0.0009040247,9.705869E-06,421607.6,0,4.23E+10,6.247687
68.5,6.247461,0.0009064499,9.695484E-06,421227.7,0,4.23E+10,6.247461
68.75,6.247234,0.0009088724,9.685064E-06,420846.4,0,4.23E+10,6.247234
69,6.247006,0.0009112924,9.67464E-06,420465,0,4.23E+10,6.247006
69.25,6.246778,0.0009137098,9.664204E-06,420083.2,0,4.23E+10,6.246778
69.5,6.24655,0.0009161245,9.653766E-06,419701.4,0,4.23E+10,6.24655
69.75,6.24632,0.0009185366,9.64328E-06,419317.7,0,4.23E+10,6.24632
70,6.24609,0.0009209461,9.632795E-06,418934.1,0,4.23E+10,6.24609
70.25,6.24586,0.000923353,9.6223E-06,418550.2,0,4.23E+10,6.24586
70.5,6.245629,0.0009257573,9.611797E-06,418166,0,4.23E+10,6.245629
70.75,6.245397,0.0009281589,9.601251E-06,417780.1,0,4.23E+10,6.245397
71,6.245165,0.0009305579,9.590706E-06,417394.3,0,4.23E+10,6.245165
71.25,6.244932,0.0009329543,9.580155E-06,417008.4,0,4.23E+10,6.244932
71.5,6.244698,0.000935348,9.569563E-06,416620.8,0,4.23E+10,6.244698
71.75,6.244464,0.000937739,9.558965E-06,416233.1,0,4.23E+10,6.244464
72,6.244229,0.0009401275,9.548354E-06,415844.9,0,4.23E+10,6.244229
72.25,6.243994,0.0009425132,9.537749E-06,415457,0,4.23E+10,6.243994
72.5,6.243758,0.0009448964,9.527101E-06,415067.4,0,4.23E+10,6.243758
72.75,6.243521,0.0009472768,9.516444E-06,414677.5,0,4.23E+10,6.243521
73,6.243284,0.0009496546,9.505781E-06,414287.5,0,4.23E+10,6.243284
73.25,6.243046,0.0009520297,9.49511E-06,413897.1,0,4.23E+10,6.243046
73.5,6.242808,0.0009544021,9.484403E-06,413505.4,0,4.23E+10,6.242808
73.75,6.242569,0.0009567719,9.473692E-06,413113.5,0,4.23E+10,6.242569
